customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
7590-003228,Female,1,No,No,58,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),60.57,3493.05,No
7590-003229,Male,0,No,No,52,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Electronic check,81.03,4185.95,No
7590-003230,Female,0,Yes,No,63,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),73.33,4624.31,No
7590-003231,Female,0,No,No,29,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,22.78,693.47,No
7590-003232,Female,0,Yes,No,17,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Mailed check,72.02,1232.38,No
7590-003233,Male,0,Yes,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,74.53,266.58,Yes
7590-003234,Female,1,No,Yes,68,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,70.31,4778.86,No
7590-003235,Female,0,No,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,30.34,195.0,No
7590-003236,Female,0,No,No,8,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),83.34,680.02,No
7590-003237,Male,1,No,No,31,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),61.09,1892.2,No
7590-003238,Male,0,Yes,No,13,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,73.72,956.4,Yes
7590-003239,Female,0,Yes,No,12,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Credit card (automatic),63.44,777.48,No
7590-003240,Male,0,No,Yes,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,34.73,606.88,No
7590-003241,Female,0,Yes,Yes,67,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),53.37,3549.43,No
7590-003242,Female,0,No,No,21,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Electronic check,75.01,1570.44,No
7590-003243,Female,1,Yes,No,19,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,No,Credit card (automatic),80.13,1516.36,No
7590-003244,Female,0,Yes,No,14,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),80.03,1128.04,No
7590-003245,Female,0,No,No,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,34.12,211.98,No
7590-003246,Female,0,Yes,No,29,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,72.52,2107.93,No
7590-003247,Female,0,No,Yes,4,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),70.53,290.12,Yes
7590-003248,Male,0,Yes,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,31.27,0.0,No
7590-003249,Male,0,Yes,No,59,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Electronic check,48.02,2816.53,No
7590-003250,Male,0,No,No,30,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Credit card (automatic),86.48,2555.23,No
7590-003251,Male,0,Yes,No,19,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,60.75,1146.19,No
7590-003252,Male,0,No,No,63,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),67.7,4246.97,No
7590-003253,Male,0,Yes,No,63,No,No phone service,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,55.25,3482.28,No
7590-003254,Male,0,Yes,No,28,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Electronic check,70.25,1943.78,No
7590-003255,Female,0,No,No,9,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),59.72,536.65,Yes
7590-003256,Female,0,No,No,28,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,73.84,2060.48,No
7590-003257,Female,0,Yes,No,30,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,85.16,2535.58,No
7590-003258,Female,0,No,Yes,29,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Mailed check,66.57,1895.67,No
7590-003259,Male,0,No,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,33.09,813.68,No
7590-003260,Male,0,Yes,No,57,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),62.45,3566.7,No
7590-003261,Female,0,Yes,Yes,56,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Mailed check,78.13,4391.94,No
7590-003262,Female,0,No,No,62,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,82.02,5109.64,No
7590-003263,Male,0,Yes,No,36,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),65.34,2357.44,No
7590-003264,Female,0,Yes,Yes,57,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),78.52,4478.52,No
7590-003265,Female,0,No,Yes,27,No,No phone service,DSL,No,No,No,No,Yes,No,One year,No,Credit card (automatic),48.79,1314.61,No
7590-003266,Female,1,Yes,No,26,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,88.99,2298.04,Yes
7590-003267,Female,1,No,Yes,69,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,55.3,3845.77,No
7590-003268,Male,0,No,No,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),27.88,1014.79,No
7590-003269,Female,0,No,No,5,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Mailed check,70.09,372.15,No
7590-003270,Female,0,No,No,61,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),67.8,4142.86,No
7590-003271,Male,0,Yes,Yes,32,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,No,Credit card (automatic),76.53,2414.79,No
7590-003272,Male,0,Yes,No,39,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),21.88,845.34,No
7590-003273,Female,0,Yes,No,40,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),82.66,3320.35,No
7590-003274,Male,0,No,Yes,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,30.91,1273.54,No
7590-003275,Female,0,Yes,No,8,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),73.57,558.24,No
7590-003276,Female,1,Yes,No,17,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),70.18,1220.0,No
7590-003277,Male,0,No,Yes,14,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),58.44,797.36,No
7590-003278,Female,0,No,No,3,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),62.26,204.23,No
7590-003279,Female,0,Yes,No,33,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,74.75,2439.17,No
7590-003280,Female,0,Yes,Yes,61,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,59.63,3631.59,Yes
7590-003281,Female,0,No,No,37,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Electronic check,81.27,2972.41,No
7590-003282,Male,0,No,No,70,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,70.15,4897.14,No
7590-003283,Male,0,Yes,Yes,22,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.9,426.65,No
7590-003284,Female,0,Yes,Yes,19,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,72.46,1405.23,No
7590-003285,Male,0,No,Yes,55,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),73.93,4084.41,No
7590-003286,Female,1,No,Yes,52,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,85.03,4428.51,No
7590-003287,Female,0,No,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),74.8,70.19,No
7590-003288,Female,0,Yes,No,20,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,No,Credit card (automatic),88.24,1756.04,No
7590-003289,Female,0,Yes,Yes,41,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Electronic check,94.36,3865.21,Yes
7590-003290,Female,0,No,No,56,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),81.5,4564.17,No
7590-003291,Male,0,Yes,No,48,Yes,No,DSL,Yes,No,No,No,No,No,Two year,No,Credit card (automatic),51.84,2490.1,No
7590-003292,Female,0,Yes,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,24.14,210.1,No
7590-003293,Male,0,Yes,No,71,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,59.52,4226.69,No
7590-003294,Male,0,No,No,60,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Two year,No,Credit card (automatic),78.62,4708.32,No
7590-003295,Female,0,No,Yes,20,Yes,No,DSL,No,Yes,No,Yes,No,No,Two year,No,Electronic check,61.1,1219.67,No
7590-003296,Female,0,No,Yes,59,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,No,Mailed check,69.83,4156.01,No
7590-003297,Female,1,No,Yes,12,Yes,No,DSL,No,Yes,Yes,Yes,No,No,One year,No,Electronic check,67.37,802.05,No
7590-003298,Female,0,No,No,47,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),88.6,4171.25,No
7590-003299,Female,0,No,No,39,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),76.77,3010.15,No
7590-003300,Male,0,Yes,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),27.58,1692.12,No
7590-003301,Female,1,Yes,No,8,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),87.77,716.4,No
7590-003302,Female,0,No,No,56,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),55.95,3139.66,No
7590-003303,Male,0,Yes,Yes,50,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,86.71,4332.44,No
7590-003304,Male,0,No,No,39,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,62.89,2460.83,No
7590-003305,Female,0,Yes,No,72,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,68.37,4931.78,No
7590-003306,Male,0,Yes,Yes,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,31.53,1976.68,No
7590-003307,Female,0,No,Yes,69,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,85.78,5942.34,No
7590-003308,Male,1,No,No,63,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,No,Mailed check,83.1,5223.68,No
7590-003309,Male,0,No,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),26.98,670.86,Yes
7590-003310,Female,1,No,No,27,Yes,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Electronic check,52.3,1436.18,No
7590-003311,Male,0,Yes,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),27.28,234.57,No
7590-003312,Male,0,Yes,No,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,28.88,804.33,No
7590-003313,Male,1,No,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),21.62,747.95,No
7590-003314,Male,0,Yes,Yes,10,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,70.39,707.52,No
7590-003315,Male,0,Yes,No,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),31.05,633.13,No
7590-003316,Male,0,Yes,No,25,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,63.93,1647.51,No
7590-003317,Female,0,Yes,Yes,17,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,76.43,1279.66,Yes
7590-003318,Female,0,No,No,67,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,77.7,5185.66,No
7590-003319,Male,0,No,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,33.76,1345.0,No
7590-003320,Female,0,No,No,14,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),74.25,1045.24,Yes
7590-003321,Female,0,No,No,22,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,75.91,1678.86,No
7590-003322,Female,0,Yes,No,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,32.02,1297.48,No
7590-003323,Male,0,Yes,No,5,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,Yes,Mailed check,65.42,336.7,No
7590-003324,Female,0,Yes,No,70,No,No phone service,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,59.25,4149.66,No
7590-003325,Male,0,Yes,No,59,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),65.23,3882.17,No
7590-003326,Female,0,Yes,No,51,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,Yes,Electronic check,71.38,3640.2,No
7590-003327,Male,0,Yes,No,8,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,67.22,527.58,No
7590-003328,Male,0,No,No,29,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),69.63,2009.34,No
7590-003329,Female,1,No,No,43,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,72.61,3107.33,No
7590-003330,Female,0,No,Yes,61,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,No,Credit card (automatic),77.3,4720.68,No
7590-003331,Male,0,No,Yes,42,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),68.73,2905.55,No
7590-003332,Female,0,Yes,No,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,26.94,766.62,No
7590-003333,Female,0,Yes,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,26.85,173.53,Yes
7590-003334,Female,0,Yes,No,50,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),67.56,3398.56,No
7590-003335,Male,0,Yes,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,26.98,817.07,Yes
7590-003336,Male,0,Yes,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,31.87,296.3,Yes
7590-003337,Female,1,Yes,No,19,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),69.38,1320.85,No
7590-003338,Female,0,No,No,30,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.24,601.88,No
7590-003339,Female,0,No,No,33,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),19.19,625.19,Yes
7590-003340,Male,0,No,No,11,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,68.31,765.91,No
7590-003341,Male,1,Yes,No,47,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,91.04,4281.36,No
7590-003342,Female,0,No,No,27,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),46.02,1263.22,No
7590-003343,Female,0,No,No,66,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,No,Electronic check,75.11,4951.14,No
7590-003344,Female,0,No,No,62,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,78.53,4899.71,No
7590-003345,Female,0,Yes,Yes,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,29.58,1324.09,No
7590-003346,Female,0,No,Yes,41,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,86.56,3546.6,No
7590-003347,Female,0,No,No,51,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),70.44,3608.6,No
7590-003348,Male,0,Yes,Yes,4,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,Yes,Electronic check,53.66,220.43,No
7590-003349,Female,0,Yes,No,11,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,64.73,724.9,No
7590-003350,Male,0,Yes,Yes,58,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),85.12,4931.88,No
7590-003351,Female,0,No,No,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),34.54,2208.05,No
7590-003352,Female,0,No,Yes,51,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,85.7,4365.07,No
7590-003353,Male,0,Yes,Yes,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),26.14,1110.88,No
7590-003354,Male,0,Yes,Yes,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,34.34,2166.85,No
7590-003355,Male,0,No,No,49,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,73.5,3607.74,Yes
7590-003356,Male,0,Yes,No,38,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),58.55,2202.92,No
7590-003357,Female,0,Yes,No,41,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),78.01,3207.25,No
7590-003358,Male,0,Yes,No,16,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,52.73,849.35,No
7590-003359,Female,0,No,No,42,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),55.7,2306.03,No
7590-003360,Male,0,No,No,48,Yes,Yes,DSL,No,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),56.25,2696.8,No
7590-003361,Female,0,Yes,No,4,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,61.46,215.42,No
7590-003362,Female,0,No,Yes,0,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Mailed check,81.38,0.0,No
7590-003363,Female,1,No,Yes,66,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,84.89,5617.75,Yes
